episode,reward,tasks_completed,efficiency,energy_used,completion_rate
49625,26.324902057647705,0,0,0,0
49626,26.510009288787842,0,0,0,0
49627,26.346374034881592,0,0,0,0
49628,26.28459930419922,0,0,0,0
49629,26.513952255249023,0,0,0,0
49630,26.542724609375,0,0,0,0
49631,26.518884658813477,0,0,0,0
49632,26.37365961074829,0,0,0,0
49633,26.42206859588623,0,0,0,0
49634,26.349236011505127,0,0,0,0
49635,26.343337535858154,0,0,0,0
49636,26.378975868225098,0,0,0,0
49637,26.377346515655518,0,0,0,0
49638,26.47735595703125,0,0,0,0
49639,26.432955265045166,0,0,0,0
49640,26.493101596832275,0,0,0,0
49641,26.354747772216797,0,0,0,0
49642,26.43776226043701,0,0,0,0
49643,26.36740493774414,0,0,0,0
49644,26.387245655059814,0,0,0,0
49645,26.509504318237305,0,0,0,0
49646,26.519892692565918,0,0,0,0
49647,26.37045955657959,0,0,0,0
49648,26.41115427017212,0,0,0,0
49649,26.401051998138428,0,0,0,0
49650,26.134019374847412,0,0,0,0
49651,26.448749542236328,0,0,0,0
49652,26.35311985015869,0,0,0,0
49653,26.47186851501465,0,0,0,0
49654,26.388985633850098,0,0,0,0
49655,26.38048219680786,0,0,0,0
49656,26.361644744873047,0,0,0,0
49657,26.416362285614014,0,0,0,0
49658,26.486788749694824,0,0,0,0
49659,26.489924430847168,0,0,0,0
49660,26.36704111099243,0,0,0,0
49661,26.29940891265869,0,0,0,0
49662,26.436304569244385,0,0,0,0
49663,26.416165828704834,0,0,0,0
49664,26.251989364624023,0,0,0,0
49665,26.444371223449707,0,0,0,0
49666,26.26894474029541,0,0,0,0
49667,26.36483383178711,0,0,0,0
49668,26.34966278076172,0,0,0,0
49669,26.38985776901245,0,0,0,0
49670,26.36692762374878,0,0,0,0
49671,26.44990825653076,0,0,0,0
49672,26.37701940536499,0,0,0,0
49673,26.536546230316162,0,0,0,0
49674,26.321702480316162,0,0,0,0
49675,26.424853801727295,0,0,0,0
49676,26.296745777130127,0,0,0,0
49677,26.362223148345947,0,0,0,0
49678,26.369983673095703,0,0,0,0
49679,26.442616939544678,0,0,0,0
49680,26.43513059616089,0,0,0,0
49681,26.36939525604248,0,0,0,0
49682,26.40268611907959,0,0,0,0
49683,26.3318452835083,0,0,0,0
49684,26.41119956970215,0,0,0,0
49685,26.398566722869873,0,0,0,0
49686,26.346570014953613,0,0,0,0
49687,26.43154811859131,0,0,0,0
49688,26.29760217666626,0,0,0,0
49689,26.420897960662842,0,0,0,0
49690,26.28474998474121,0,0,0,0
49691,26.374521732330322,0,0,0,0
49692,26.2744722366333,0,0,0,0
49693,26.386534690856934,0,0,0,0
49694,26.445108890533447,0,0,0,0
49695,26.380899906158447,0,0,0,0
49696,26.538079261779785,0,0,0,0
49697,26.375342845916748,0,0,0,0
49698,26.467623710632324,0,0,0,0
49699,26.348262786865234,0,0,0,0
49700,26.3528413772583,0,0,0,0
49701,26.5080828666687,0,0,0,0
49702,26.406700134277344,0,0,0,0
49703,26.47307014465332,0,0,0,0
49704,26.419556617736816,0,0,0,0
49705,26.36219358444214,0,0,0,0
49706,26.45743751525879,0,0,0,0
49707,26.421377182006836,0,0,0,0
49708,26.479620933532715,0,0,0,0
49709,26.430779933929443,0,0,0,0
49710,26.383176803588867,0,0,0,0
49711,26.32828378677368,0,0,0,0
49712,26.48360586166382,0,0,0,0
49713,26.392108917236328,0,0,0,0
49714,26.47525119781494,0,0,0,0
49715,26.416666507720947,0,0,0,0
49716,26.44126844406128,0,0,0,0
49717,26.41851568222046,0,0,0,0
49718,26.500354290008545,0,0,0,0
49719,26.276673316955566,0,0,0,0
49720,26.45926523208618,0,0,0,0
49721,26.215242385864258,0,0,0,0
49722,26.375845909118652,0,0,0,0
49723,26.363764762878418,0,0,0,0
49724,26.336026191711426,0,0,0,0
49725,26.486079216003418,0,0,0,0
49726,26.34260368347168,0,0,0,0
49727,26.380154132843018,0,0,0,0
49728,26.322937965393066,0,0,0,0
49729,26.361485481262207,0,0,0,0
49730,26.443313598632812,0,0,0,0
49731,26.23594057559967,0,0,0,0
49732,26.50548219680786,0,0,0,0
49733,26.32814311981201,0,0,0,0
49734,26.435100078582764,0,0,0,0
49735,26.375071048736572,0,0,0,0
49736,26.226099967956543,0,0,0,0
49737,26.344322204589844,0,0,0,0
49738,26.423208713531494,0,0,0,0
49739,26.38321352005005,0,0,0,0
49740,26.401384830474854,0,0,0,0
49741,26.494121551513672,0,0,0,0
49742,26.336907386779785,0,0,0,0
49743,26.454517364501953,0,0,0,0
49744,26.336454391479492,0,0,0,0
49745,26.33998727798462,0,0,0,0
49746,26.37647294998169,0,0,0,0
49747,26.37212896347046,0,0,0,0
49748,26.278587341308594,0,0,0,0
49749,26.289857864379883,0,0,0,0
49750,26.23177433013916,0,0,0,0
49751,26.451481819152832,0,0,0,0
49752,26.40725088119507,0,0,0,0
49753,26.370285034179688,0,0,0,0
49754,26.410239219665527,0,0,0,0
49755,26.496036529541016,0,0,0,0
49756,26.557612419128418,0,0,0,0
49757,26.521159172058105,0,0,0,0
49758,26.306636810302734,0,0,0,0
49759,26.359880924224854,0,0,0,0
49760,26.457777500152588,0,0,0,0
49761,26.30113983154297,0,0,0,0
49762,26.427242279052734,0,0,0,0
49763,26.319031238555908,0,0,0,0
49764,26.41255807876587,0,0,0,0
49765,26.448781490325928,0,0,0,0
49766,26.349133014678955,0,0,0,0
49767,26.293320178985596,0,0,0,0
49768,26.45574426651001,0,0,0,0
49769,26.39940118789673,0,0,0,0
49770,26.459688663482666,0,0,0,0
49771,26.4271821975708,0,0,0,0
49772,26.391454696655273,0,0,0,0
49773,26.305482387542725,0,0,0,0
49774,26.562021732330322,0,0,0,0
49775,26.345112800598145,0,0,0,0
49776,26.19313097000122,0,0,0,0
49777,26.359192848205566,0,0,0,0
49778,26.413243770599365,0,0,0,0
49779,26.379377365112305,0,0,0,0
49780,26.44737482070923,0,0,0,0
49781,26.426172256469727,0,0,0,0
49782,26.32407808303833,0,0,0,0
49783,26.395331859588623,0,0,0,0
49784,26.382250785827637,0,0,0,0
49785,26.36974859237671,0,0,0,0
49786,26.48957633972168,0,0,0,0
49787,26.304102897644043,0,0,0,0
49788,26.405961513519287,0,0,0,0
49789,26.472923755645752,0,0,0,0
49790,26.413259029388428,0,0,0,0
49791,26.45566177368164,0,0,0,0
49792,26.32520866394043,0,0,0,0
49793,26.481071949005127,0,0,0,0
49794,26.281494140625,0,0,0,0
49795,26.396406173706055,0,0,0,0
49796,26.243152618408203,0,0,0,0
49797,26.421607494354248,0,0,0,0
49798,26.47034502029419,0,0,0,0
49799,26.502216815948486,0,0,0,0
49800,26.273969650268555,0,0,0,0
49801,26.441251754760742,0,0,0,0
49802,26.408315181732178,0,0,0,0
49803,26.14187717437744,0,0,0,0
49804,26.527307510375977,0,0,0,0
49805,26.343955039978027,0,0,0,0
49806,26.43656063079834,0,0,0,0
49807,26.463237285614014,0,0,0,0
49808,26.395236015319824,0,0,0,0
49809,26.380080223083496,0,0,0,0
49810,26.182722091674805,0,0,0,0
49811,26.418628215789795,0,0,0,0
49812,26.440392017364502,0,0,0,0
49813,26.41975450515747,0,0,0,0
49814,26.356021404266357,0,0,0,0
49815,26.415640354156494,0,0,0,0
49816,26.383400917053223,0,0,0,0
49817,26.182507514953613,0,0,0,0
49818,26.350640296936035,0,0,0,0
49819,26.349021911621094,0,0,0,0
49820,26.415245532989502,0,0,0,0
49821,26.354852199554443,0,0,0,0
49822,26.378517627716064,0,0,0,0
49823,26.471882343292236,0,0,0,0
49824,26.378455638885498,0,0,0,0
49825,26.30853843688965,0,0,0,0
49826,26.369006633758545,0,0,0,0
49827,26.271842002868652,0,0,0,0
49828,26.376163959503174,0,0,0,0
49829,26.531086444854736,0,0,0,0
49830,26.395697116851807,0,0,0,0
49831,26.36499834060669,0,0,0,0
49832,26.44838047027588,0,0,0,0
49833,26.51935052871704,0,0,0,0
49834,26.355102062225342,0,0,0,0
49835,26.262062072753906,0,0,0,0
49836,26.227118730545044,0,0,0,0
49837,26.430974006652832,0,0,0,0
49838,26.26184892654419,0,0,0,0
49839,26.377432346343994,0,0,0,0
49840,26.28026008605957,0,0,0,0
49841,26.422588348388672,0,0,0,0
49842,26.34379768371582,0,0,0,0
49843,26.366856575012207,0,0,0,0
49844,26.342310428619385,0,0,0,0
49845,26.366356372833252,0,0,0,0
49846,26.326783180236816,0,0,0,0
49847,26.38870668411255,0,0,0,0
49848,26.46394443511963,0,0,0,0
49849,26.485621452331543,0,0,0,0
49850,26.36860704421997,0,0,0,0
49851,26.280717372894287,0,0,0,0
49852,26.32820224761963,0,0,0,0
49853,26.375922203063965,0,0,0,0
49854,26.429539680480957,0,0,0,0
49855,26.405299186706543,0,0,0,0
49856,26.42476177215576,0,0,0,0
49857,26.27819299697876,0,0,0,0
49858,26.4022159576416,0,0,0,0
49859,26.341456413269043,0,0,0,0
49860,26.32595729827881,0,0,0,0
49861,26.438642024993896,0,0,0,0
49862,26.44779348373413,0,0,0,0
49863,26.41418218612671,0,0,0,0
49864,26.435047149658203,0,0,0,0
49865,26.403789520263672,0,0,0,0
49866,26.33826494216919,0,0,0,0
49867,26.314812660217285,0,0,0,0
49868,26.51673460006714,0,0,0,0
49869,26.37334108352661,0,0,0,0
49870,26.28712797164917,0,0,0,0
49871,26.335331439971924,0,0,0,0
49872,26.32102680206299,0,0,0,0
49873,26.463597297668457,0,0,0,0
49874,26.322155952453613,0,0,0,0
49875,26.339089393615723,0,0,0,0
49876,26.389498233795166,0,0,0,0
49877,26.463380336761475,0,0,0,0
49878,26.35635757446289,0,0,0,0
49879,26.400075912475586,0,0,0,0
49880,26.472590446472168,0,0,0,0
49881,26.4649395942688,0,0,0,0
49882,26.374576568603516,0,0,0,0
49883,26.28215456008911,0,0,0,0
49884,26.333110332489014,0,0,0,0
49885,26.390672206878662,0,0,0,0
49886,26.44984483718872,0,0,0,0
49887,26.38135051727295,0,0,0,0
49888,26.430835247039795,0,0,0,0
49889,26.495810985565186,0,0,0,0
49890,26.409340858459473,0,0,0,0
49891,26.370480060577393,0,0,0,0
49892,26.439687728881836,0,0,0,0
49893,26.28034210205078,0,0,0,0
49894,26.37711191177368,0,0,0,0
49895,26.39440107345581,0,0,0,0
49896,26.308990478515625,0,0,0,0
49897,26.428005695343018,0,0,0,0
49898,26.26693344116211,0,0,0,0
49899,26.349721908569336,0,0,0,0
49900,26.440113067626953,0,0,0,0
49901,26.418408393859863,0,0,0,0
49902,26.356940746307373,0,0,0,0
49903,26.377736568450928,0,0,0,0
49904,26.402832508087158,0,0,0,0
49905,26.26774311065674,0,0,0,0
49906,26.369059085845947,0,0,0,0
49907,26.413150310516357,0,0,0,0
49908,26.42753267288208,0,0,0,0
49909,26.422682285308838,0,0,0,0
49910,26.368847846984863,0,0,0,0
49911,26.357232093811035,0,0,0,0
49912,26.379767417907715,0,0,0,0
49913,26.37252140045166,0,0,0,0
49914,26.278910636901855,0,0,0,0
49915,26.410578727722168,0,0,0,0
49916,26.28260564804077,0,0,0,0
49917,26.302823543548584,0,0,0,0
49918,26.450507164001465,0,0,0,0
49919,26.151227951049805,0,0,0,0
49920,26.17765998840332,0,0,0,0
49921,26.27300786972046,0,0,0,0
49922,26.424638271331787,0,0,0,0
49923,26.524802207946777,0,0,0,0
49924,26.268277645111084,0,0,0,0
49925,26.444897651672363,0,0,0,0
49926,26.416914463043213,0,0,0,0
49927,26.420448780059814,0,0,0,0
49928,26.348251819610596,0,0,0,0
49929,26.438741207122803,0,0,0,0
49930,26.316936492919922,0,0,0,0
49931,26.275075435638428,0,0,0,0
49932,26.512717723846436,0,0,0,0
49933,26.34268569946289,0,0,0,0
49934,26.261946201324463,0,0,0,0
49935,26.464036464691162,0,0,0,0
49936,26.45084524154663,0,0,0,0
49937,26.31616497039795,0,0,0,0
49938,26.369154453277588,0,0,0,0
49939,26.3883376121521,0,0,0,0
49940,26.411514282226562,0,0,0,0
49941,26.338053226470947,0,0,0,0
49942,26.47688579559326,0,0,0,0
49943,26.339942455291748,0,0,0,0
49944,26.351929664611816,0,0,0,0
49945,26.357909202575684,0,0,0,0
49946,26.427172660827637,0,0,0,0
49947,26.391915321350098,0,0,0,0
49948,26.366819381713867,0,0,0,0
49949,26.436452388763428,0,0,0,0
49950,26.512587547302246,0,0,0,0
49951,26.353787422180176,0,0,0,0
49952,26.405836582183838,0,0,0,0
49953,26.381022453308105,0,0,0,0
49954,26.379892349243164,0,0,0,0
49955,26.51183795928955,0,0,0,0
49956,26.3909649848938,0,0,0,0
49957,26.439955234527588,0,0,0,0
49958,26.474506378173828,0,0,0,0
49959,26.335362434387207,0,0,0,0
49960,26.462265491485596,0,0,0,0
49961,26.311803817749023,0,0,0,0
49962,26.478400230407715,0,0,0,0
49963,26.38078546524048,0,0,0,0
49964,26.356642723083496,0,0,0,0
49965,26.437506198883057,0,0,0,0
49966,26.405832290649414,0,0,0,0
49967,26.393842697143555,0,0,0,0
49968,26.45274305343628,0,0,0,0
49969,26.377867221832275,0,0,0,0
49970,26.54318380355835,0,0,0,0
49971,26.384061813354492,0,0,0,0
49972,26.394108295440674,0,0,0,0
49973,26.374290943145752,0,0,0,0
49974,26.414268016815186,0,0,0,0
49975,26.429043769836426,0,0,0,0
49976,26.393434047698975,0,0,0,0
49977,26.31592321395874,0,0,0,0
49978,26.221552848815918,0,0,0,0
49979,26.45883846282959,0,0,0,0
49980,26.347370624542236,0,0,0,0
49981,26.34894323348999,0,0,0,0
49982,26.309234142303467,0,0,0,0
49983,26.302515983581543,0,0,0,0
49984,26.409171104431152,0,0,0,0
49985,26.555538654327393,0,0,0,0
49986,26.375089168548584,0,0,0,0
49987,26.313292026519775,0,0,0,0
49988,26.447720050811768,0,0,0,0
49989,26.41081666946411,0,0,0,0
49990,26.35302495956421,0,0,0,0
49991,26.41899538040161,0,0,0,0
49992,26.497570991516113,0,0,0,0
49993,26.324201107025146,0,0,0,0
49994,26.452363967895508,0,0,0,0
49995,26.42633628845215,0,0,0,0
49996,26.517577171325684,0,0,0,0
49997,26.321250200271606,0,0,0,0
49998,26.300536155700684,0,0,0,0
49999,26.47110605239868,0,0,0,0
50000,26.355292797088623,0,0,0,0
50001,26.382325649261475,0,0,0,0
50002,26.40493106842041,0,0,0,0
50003,26.464900970458984,0,0,0,0
50004,26.321749687194824,0,0,0,0
50005,26.349483489990234,0,0,0,0
50006,26.423964023590088,0,0,0,0
50007,26.405320167541504,0,0,0,0
50008,26.437426567077637,0,0,0,0
50009,26.29432439804077,0,0,0,0
50010,26.488084316253662,0,0,0,0
50011,26.443644046783447,0,0,0,0
50012,26.28228998184204,0,0,0,0
50013,26.40699291229248,0,0,0,0
50014,26.342984199523926,0,0,0,0
50015,26.40093231201172,0,0,0,0
50016,26.216670513153076,0,0,0,0
50017,26.3966383934021,0,0,0,0
50018,26.291487216949463,0,0,0,0
50019,26.527126789093018,0,0,0,0
50020,26.382493019104004,0,0,0,0
50021,26.40578842163086,0,0,0,0
50022,26.371060848236084,0,0,0,0
50023,26.41128444671631,0,0,0,0
50024,26.39173650741577,0,0,0,0
50025,25.976781129837036,0,0,0,0
50026,26.470779418945312,0,0,0,0
50027,26.338254928588867,0,0,0,0
50028,26.34437370300293,0,0,0,0
50029,26.412259578704834,0,0,0,0
50030,26.32997989654541,0,0,0,0
50031,26.40248441696167,0,0,0,0
50032,26.40832757949829,0,0,0,0
50033,26.353630542755127,0,0,0,0
50034,26.355040073394775,0,0,0,0
50035,26.431609630584717,0,0,0,0
50036,26.469539165496826,0,0,0,0
50037,26.501006603240967,0,0,0,0
50038,26.294337272644043,0,0,0,0
50039,26.40561819076538,0,0,0,0
50040,26.401973247528076,0,0,0,0
50041,26.407548904418945,0,0,0,0
50042,26.424071311950684,0,0,0,0
50043,26.255053997039795,0,0,0,0
50044,26.42842721939087,0,0,0,0
50045,26.429006576538086,0,0,0,0
50046,26.08952283859253,0,0,0,0
50047,26.41450834274292,0,0,0,0
50048,26.44703483581543,0,0,0,0
50049,26.35489320755005,0,0,0,0
50050,26.366811752319336,0,0,0,0
50051,26.443705081939697,0,0,0,0
50052,26.410966396331787,0,0,0,0
50053,26.421143531799316,0,0,0,0
50054,26.46230125427246,0,0,0,0
50055,26.4655122756958,0,0,0,0
50056,26.17228078842163,0,0,0,0
50057,26.42200994491577,0,0,0,0
50058,26.4056715965271,0,0,0,0
50059,26.27468967437744,0,0,0,0
50060,26.315922260284424,0,0,0,0
50061,26.47288227081299,0,0,0,0
50062,26.459246158599854,0,0,0,0
50063,26.43568706512451,0,0,0,0
50064,26.36796522140503,0,0,0,0
50065,26.45685863494873,0,0,0,0
50066,26.40105962753296,0,0,0,0
50067,26.31031322479248,0,0,0,0
50068,26.25590181350708,0,0,0,0
50069,26.390801906585693,0,0,0,0
50070,26.443469047546387,0,0,0,0
50071,26.342650890350342,0,0,0,0
50072,26.390047073364258,0,0,0,0
50073,26.28848886489868,0,0,0,0
50074,26.420090675354004,0,0,0,0
50075,26.463968753814697,0,0,0,0
50076,26.356818199157715,0,0,0,0
50077,26.417109966278076,0,0,0,0
50078,26.48431968688965,0,0,0,0
50079,26.338026523590088,0,0,0,0
50080,26.402647495269775,0,0,0,0
50081,26.224212169647217,0,0,0,0
50082,26.30639362335205,0,0,0,0
50083,26.23692512512207,0,0,0,0
50084,26.44662094116211,0,0,0,0
50085,26.34084987640381,0,0,0,0
50086,26.364890098571777,0,0,0,0
50087,26.405660152435303,0,0,0,0
50088,26.485825538635254,0,0,0,0
50089,26.388785362243652,0,0,0,0
50090,26.29839849472046,0,0,0,0
50091,26.41228485107422,0,0,0,0
50092,26.401644229888916,0,0,0,0
50093,26.491238117218018,0,0,0,0
50094,26.475732803344727,0,0,0,0
50095,26.430397033691406,0,0,0,0
50096,26.32916498184204,0,0,0,0
50097,26.28443193435669,0,0,0,0
50098,26.381375312805176,0,0,0,0
50099,26.474656581878662,0,0,0,0
50100,26.38896131515503,0,0,0,0
50101,26.448755264282227,0,0,0,0
50102,26.441309452056885,0,0,0,0
50103,26.382347583770752,0,0,0,0
50104,26.38651990890503,0,0,0,0
50105,26.38447141647339,0,0,0,0
50106,26.426416873931885,0,0,0,0
50107,26.448276042938232,0,0,0,0
50108,26.423914909362793,0,0,0,0
50109,26.299604415893555,0,0,0,0
50110,26.367220401763916,0,0,0,0
50111,26.417685985565186,0,0,0,0
50112,26.315550327301025,0,0,0,0
50113,26.4192476272583,0,0,0,0
50114,26.403533458709717,0,0,0,0
50115,26.28897190093994,0,0,0,0
50116,26.395241260528564,0,0,0,0
50117,26.336426734924316,0,0,0,0
50118,26.32828378677368,0,0,0,0
50119,26.33116388320923,0,0,0,0
50120,26.415337562561035,0,0,0,0
50121,26.442035675048828,0,0,0,0
50122,26.344125270843506,0,0,0,0
50123,26.35023593902588,0,0,0,0
50124,26.430266857147217,0,0,0,0
50125,26.420100212097168,0,0,0,0
50126,26.22709083557129,0,0,0,0
50127,26.432223320007324,0,0,0,0
50128,26.485951900482178,0,0,0,0
50129,26.33682155609131,0,0,0,0
50130,26.329190731048584,0,0,0,0
50131,26.480754852294922,0,0,0,0
50132,26.386449337005615,0,0,0,0
50133,26.288636684417725,0,0,0,0
50134,26.229591846466064,0,0,0,0
50135,26.34926700592041,0,0,0,0
50136,26.538471698760986,0,0,0,0
50137,26.40773105621338,0,0,0,0
50138,26.33837080001831,0,0,0,0
50139,26.447150230407715,0,0,0,0
50140,26.483778953552246,0,0,0,0
50141,26.27791738510132,0,0,0,0
50142,26.3094482421875,0,0,0,0
50143,26.362484455108643,0,0,0,0
50144,26.41364288330078,0,0,0,0
50145,26.3407940864563,0,0,0,0
50146,26.151927947998047,0,0,0,0
50147,26.447475910186768,0,0,0,0
50148,26.41307783126831,0,0,0,0
50149,26.34713840484619,0,0,0,0
50150,26.442203998565674,0,0,0,0
50151,26.234931468963623,0,0,0,0
50152,26.250290870666504,0,0,0,0
50153,26.31926441192627,0,0,0,0
50154,26.47958469390869,0,0,0,0
50155,26.429975986480713,0,0,0,0
50156,26.532771587371826,0,0,0,0
50157,26.445752143859863,0,0,0,0
50158,26.244231700897217,0,0,0,0
50159,26.40305995941162,0,0,0,0
50160,26.229841947555542,0,0,0,0
50161,26.36132287979126,0,0,0,0
50162,26.41476821899414,0,0,0,0
50163,26.40731382369995,0,0,0,0
50164,26.369840145111084,0,0,0,0
50165,26.379951000213623,0,0,0,0
50166,26.48461627960205,0,0,0,0
50167,26.37592363357544,0,0,0,0
50168,26.335514068603516,0,0,0,0
50169,26.575594425201416,0,0,0,0
50170,26.35785675048828,0,0,0,0
50171,26.476459980010986,0,0,0,0
50172,26.395706176757812,0,0,0,0
50173,26.35956573486328,0,0,0,0
50174,26.44749355316162,0,0,0,0
50175,26.306243896484375,0,0,0,0
50176,26.144031763076782,0,0,0,0
50177,26.369627952575684,0,0,0,0
50178,26.472958087921143,0,0,0,0
50179,26.43472146987915,0,0,0,0
50180,26.396690368652344,0,0,0,0
50181,26.409685134887695,0,0,0,0
50182,26.369934558868408,0,0,0,0
50183,26.47338581085205,0,0,0,0
50184,26.399141788482666,0,0,0,0
50185,26.318852424621582,0,0,0,0
50186,26.425132274627686,0,0,0,0
50187,26.37834930419922,0,0,0,0
50188,26.429235458374023,0,0,0,0
50189,26.38259983062744,0,0,0,0
50190,26.502503395080566,0,0,0,0
50191,26.46967315673828,0,0,0,0
50192,26.23648977279663,0,0,0,0
50193,26.523794174194336,0,0,0,0
50194,26.336891174316406,0,0,0,0
50195,26.41657257080078,0,0,0,0
50196,26.510896682739258,0,0,0,0
50197,26.32516384124756,0,0,0,0
50198,26.408366680145264,0,0,0,0
50199,26.34575653076172,0,0,0,0
50200,26.374704360961914,0,0,0,0
50201,26.365652084350586,0,0,0,0
50202,26.305992603302002,0,0,0,0
50203,26.337263584136963,0,0,0,0
50204,26.329670906066895,0,0,0,0
50205,26.214542388916016,0,0,0,0
50206,26.289578914642334,0,0,0,0
50207,26.38926410675049,0,0,0,0
50208,26.381282329559326,0,0,0,0
50209,26.42353343963623,0,0,0,0
50210,26.424734115600586,0,0,0,0
50211,26.378528118133545,0,0,0,0
50212,26.32035732269287,0,0,0,0
50213,26.39555311203003,0,0,0,0
50214,26.38759469985962,0,0,0,0
50215,26.312883377075195,0,0,0,0
50216,26.476566314697266,0,0,0,0
50217,26.3294358253479,0,0,0,0
50218,26.480872631072998,0,0,0,0
50219,26.327816486358643,0,0,0,0
50220,26.309203624725342,0,0,0,0
50221,26.397925853729248,0,0,0,0
50222,26.340851306915283,0,0,0,0
50223,26.44775390625,0,0,0,0
50224,26.41288948059082,0,0,0,0
50225,26.09549331665039,0,0,0,0
50226,26.49054193496704,0,0,0,0
50227,26.23377799987793,0,0,0,0
50228,26.307831287384033,0,0,0,0
50229,26.42269277572632,0,0,0,0
50230,26.333365440368652,0,0,0,0
50231,26.443466663360596,0,0,0,0
50232,26.32214593887329,0,0,0,0
50233,26.372013092041016,0,0,0,0
50234,26.376856803894043,0,0,0,0
50235,26.333317756652832,0,0,0,0
50236,26.36351776123047,0,0,0,0
50237,26.441316604614258,0,0,0,0
50238,26.43509864807129,0,0,0,0
50239,26.405513763427734,0,0,0,0
50240,26.35613250732422,0,0,0,0
50241,26.4139461517334,0,0,0,0
50242,26.368648529052734,0,0,0,0
50243,26.395659923553467,0,0,0,0
50244,26.294646739959717,0,0,0,0
50245,26.342854022979736,0,0,0,0
50246,26.315495014190674,0,0,0,0
50247,26.415512561798096,0,0,0,0
50248,26.3018479347229,0,0,0,0
50249,26.419354915618896,0,0,0,0
50250,26.360233306884766,0,0,0,0
50251,26.38513946533203,0,0,0,0
50252,26.33407163619995,0,0,0,0
50253,26.382568359375,0,0,0,0
50254,26.381195068359375,0,0,0,0
50255,26.421792030334473,0,0,0,0
50256,26.369322299957275,0,0,0,0
50257,26.452298164367676,0,0,0,0
50258,26.415161609649658,0,0,0,0
50259,26.288569927215576,0,0,0,0
50260,26.182266235351562,0,0,0,0
50261,26.456974506378174,0,0,0,0
50262,26.314526557922363,0,0,0,0
50263,26.375762939453125,0,0,0,0
50264,26.406672477722168,0,0,0,0
50265,26.450173377990723,0,0,0,0
50266,26.28689432144165,0,0,0,0
50267,26.515738010406494,0,0,0,0
50268,26.39820671081543,0,0,0,0
50269,26.450965404510498,0,0,0,0
50270,26.341500282287598,0,0,0,0
50271,26.447386264801025,0,0,0,0
50272,26.483261585235596,0,0,0,0
50273,26.388241291046143,0,0,0,0
50274,26.333714962005615,0,0,0,0
50275,26.3804349899292,0,0,0,0
50276,26.422863006591797,0,0,0,0
50277,26.34052801132202,0,0,0,0
50278,26.37079429626465,0,0,0,0
50279,26.404259204864502,0,0,0,0
50280,26.45604658126831,0,0,0,0
50281,26.485122680664062,0,0,0,0
50282,26.435651779174805,0,0,0,0
50283,26.403042793273926,0,0,0,0
50284,26.27381420135498,0,0,0,0
50285,26.384827136993408,0,0,0,0
50286,26.402016162872314,0,0,0,0
50287,26.44802474975586,0,0,0,0
50288,26.36232280731201,0,0,0,0
50289,26.312331199645996,0,0,0,0
50290,26.44326400756836,0,0,0,0
50291,26.414034366607666,0,0,0,0
50292,26.193657875061035,0,0,0,0
50293,26.3070330619812,0,0,0,0
50294,26.439531803131104,0,0,0,0
50295,26.404142379760742,0,0,0,0
50296,26.40656614303589,0,0,0,0
50297,26.36488914489746,0,0,0,0
50298,26.503385066986084,0,0,0,0
50299,26.477603912353516,0,0,0,0
50300,26.51814317703247,0,0,0,0
50301,26.35676622390747,0,0,0,0
50302,26.371227264404297,0,0,0,0
50303,26.46968698501587,0,0,0,0
50304,26.35360860824585,0,0,0,0
50305,26.32926368713379,0,0,0,0
50306,26.453073024749756,0,0,0,0
50307,26.367888927459717,0,0,0,0
50308,26.375537395477295,0,0,0,0
50309,26.431512355804443,0,0,0,0
50310,26.486384391784668,0,0,0,0
50311,26.390313625335693,0,0,0,0
50312,26.366912841796875,0,0,0,0
50313,26.295527458190918,0,0,0,0
50314,26.38094186782837,0,0,0,0
50315,26.32243824005127,0,0,0,0
50316,26.358383178710938,0,0,0,0
50317,26.428248405456543,0,0,0,0
50318,26.45891761779785,0,0,0,0
50319,26.427649974822998,0,0,0,0
50320,26.21027374267578,0,0,0,0
50321,26.312286853790283,0,0,0,0
50322,26.324411392211914,0,0,0,0
50323,26.518468856811523,0,0,0,0
50324,26.34458875656128,0,0,0,0
50325,26.40526533126831,0,0,0,0
50326,26.491230487823486,0,0,0,0
50327,26.389875411987305,0,0,0,0
50328,26.29757595062256,0,0,0,0
50329,26.35250949859619,0,0,0,0
50330,26.520650386810303,0,0,0,0
50331,26.412208080291748,0,0,0,0
50332,26.35914945602417,0,0,0,0
50333,26.46220636367798,0,0,0,0
50334,26.358763217926025,0,0,0,0
50335,26.27389931678772,0,0,0,0
50336,26.4248309135437,0,0,0,0
50337,26.442241668701172,0,0,0,0
50338,26.36336040496826,0,0,0,0
50339,26.532938480377197,0,0,0,0
50340,26.41408920288086,0,0,0,0
50341,26.433499813079834,0,0,0,0
50342,26.41710329055786,0,0,0,0
50343,26.354458332061768,0,0,0,0
50344,26.404319286346436,0,0,0,0
50345,26.360496520996094,0,0,0,0
50346,26.4054594039917,0,0,0,0
50347,26.192477703094482,0,0,0,0
50348,26.43280839920044,0,0,0,0
50349,26.45144557952881,0,0,0,0
50350,26.316930294036865,0,0,0,0
50351,26.370652198791504,0,0,0,0
50352,26.345407009124756,0,0,0,0
50353,26.30143976211548,0,0,0,0
50354,26.416918754577637,0,0,0,0
50355,26.464876174926758,0,0,0,0
50356,26.37584114074707,0,0,0,0
50357,26.366385459899902,0,0,0,0
50358,26.321131229400635,0,0,0,0
50359,26.436992645263672,0,0,0,0
